mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist,
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,Lily Allen,United Kingdom,United Kingdom,synthpop; pop; ska; british; uk; britannique; electropop; dance-pop; english; pop and chart; contemporary r&b; déià - sa fonda august 1998 - and a once for the hp sauce,pop; female vocalists; british; britpop; singer-songwriter; seen live; ska; indie; Lily Allen; alternative; female; ska pop; indie pop; female vocalist; UK; 00s; electropop; english; happy; london; dance; electronic; fun; rock; cute; sexy; alternative pop; brit pop; pop rock; chillout; Love; england; female solo; amazing; cool; female vocals; funny; reggae; british pop; Awesome,2171547,68840145,FALSE,0
70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,Bruce Springsteen,United States,Jersey; United States,rock; folk; cotm; american; singer-songwriter; usa; americana; américain; pop rock; contemporary folk; heartland rock; classic pop and rock; grammy winner; singer/songwriter; pop/rock,rock; classic rock; singer-songwriter; 80s; folk; seen live; american; americana; Bruce Springsteen; folk rock; male vocalists; 70s; the boss; heartland rock; pop; new jersey; 90s; USA; hard rock; guitar; rock n roll; pop rock; political; legend; 00s; favorites; classic; acoustic; Rock and Roll; springsteen; alternative; folk-rock; blues; oldies; country; bruce; roots rock; alternative rock,2166429,78820430,FALSE,0
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,Gwen Stefani,United States,United States,rock; pop; american; new wave; ska punk; electropop; rnb; dance-pop; pop rock; pop rap; pop and chart; united states; no doubt; contemporary r&b,pop; female vocalists; dance; rock; alternative; gwen stefani; Hip-Hop; female; american; rnb; seen live; electronic; female vocalist; 00s; singer-songwriter; pop rock; No Doubt; sexy; Gwen; indie; electropop; hip hop; alternative rock; ska; electronica; cool; Pop-Rock; USA; new wave; punk; favorites; guilty pleasure,2159476,31420592,FALSE,0
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,Stevie Wonder,United States,United States,pop; funk; soul; film soundtrack; rock and indie; pop soul; grammy winner; contemporary r&b; rhythm & blues,soul; funk; motown; pop; rnb; rhythm and blues; 70s; singer-songwriter; Stevie Wonder; oldies; classic rock; 80s; seen live; male vocalists; american; jazz; rock; 60s; r&b; piano; blues; funky; genius; USA; 90s; male vocalist; classic; Blind; groove; stevie; dance; Smooth Soul; legend; urban; Soul Funk; Psychedelic Soul,2151195,40746287,FALSE,0
4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,Flo Rida,United States,United States,electro; hip hop; electropop; southern hip hop; dance-pop; pop rap; hip house; hip hop rnb and dance hall; a filk artist,Hip-Hop; rap; hip hop; Dirty South; southern rap; dance; Flo Rida; american; rnb; pop; male vocalists; electronic; seen live; florida; miami; electro hip-hop; USA; r&b; pop rap; hiphop; 00s; Flo-Rida; dance music; Low; electro hop; shit; Black; rock; House; Gangsta Rap; step up 2,2135943,32287156,FALSE,0
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Sia,Australia,Australia,downtempo; pop; australian; electropop; indie pop; dance-pop; acid jazz; chamber pop; pop and chart; mbs-333,female vocalists; chillout; indie; trip-hop; downtempo; australian; pop; singer-songwriter; electronic; alternative; indie pop; female vocalist; seen live; sia; female; Mellow; electronica; chill; australia; beautiful; trip hop; soul; easy listening; ambient; relaxing; 00s; rock; lounge; Aussie; dance; jazz; Love; female vocals; gilbert; acoustic; electropop; six feet under; vocal; indie rock; favorites; piano; Favorite; chill out; alternative rock; sexy; soft; Adelaide; Zero 7,2124548,80113588,FALSE,0
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Jennifer Lopez,United States,Puerto Rico; Spain; United States,electronic; pop; dance; dance-pop; pop rap; latin pop; latin; reggaeton; electro house; pop and chart; contemporary r&b,pop; latin; rnb; female vocalists; dance; jennifer lopez; Hip-Hop; american; female; sexy; r&b; latin pop; 90s; female vocalist; spanish; electronic; hip hop; soul; jlo; dance-pop; 00s; dance pop; hot; USA; urban; club; Love; diva; rhythm and blues; Guilty Pleasures; english; Officially Shit; House; bitch; guilty pleasure; beautiful; party; alternative; easy listening; r and b; FLOP; seen live; electropop; rock; legend; hiphop; amazing; female vocal; Britney Spears; latino; latina; trance; remix; Wanessa; Electro Pop; dubstep; cool; Favorite; electro-pop; jennifer; electro; sweet; new york; breakcore; Shakira; bionic; Fierce; fun; pop princess; industrial; Crap; Rihanna; great voice; puerto rico; actress; bootylicious,2099109,34638806,FALSE,0
d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,The Notorious B.I.G.,United States,,rap; hip hop; gangsta rap; hip hop rnb and dance hall; east coast hip hop,Hip-Hop; rap; Gangsta Rap; east coast rap; hip hop,2064837,40350550,FALSE,0
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,Norah Jones,United States,United States,jazz; folk; blues; singer-songwriter; soul; americana; female vocalists; adult contemporary; country pop; vocal jazz; jazz pop; jazz and blues; singer/songwriter,jazz; female vocalists; blues; singer-songwriter; pop; soul; norah jones; female; vocal jazz; piano; american; chillout; female vocalist; folk; easy listening; Mellow; Smooth Jazz; seen live; rock; chill; country; relax; acoustic; jazz vocal; alternative; vocal; indie; 00s; relaxing; smooth; norah; USA; beautiful; contemporary jazz; jazzy,2062669,66809058,FALSE,0
1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,Nicki Minaj,United States,Trinidad and Tobago; United States,electronic; pop; rap; hip-hop; hip hop; r&b; a filk artist,Hip-Hop; rap; rnb; pop; hip hop; female vocalists; sexy; nicki minaj; dance; american; r&b; new york; seen live; bitch; pop rap; electropop; barbie; young money; electronic; female vocalist; female rapper; USA; <3; trinidad and tobago; female rap; dance-pop; urban; shit; trinidadian; nicki; queen of rap; diva; hiphop; overrated; Fierce bitch; its barbie bitch; female; alternative; singer-songwriter; Crap; 10s; Love; 3; party; amazing; guilty pleasure; the worst thing ever to happen to music; pink friday; better than iggy azalea; chillout; chill; world; fun; World Music; hot; english; sunflower; female rappers; Skitz0rz; uitluisteren artist; holloween skitz0rz; my dance room,2051684,69694864,FALSE,0
ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,James Blunt,United Kingdom,United Kingdom,rock; pop; british; uk; folk rock; soft rock; acoustic rock; pop rock; piano rock; english; rhyming slang; pop and chart; singer/songwriter,pop; singer-songwriter; acoustic; indie; rock; british; britpop; alternative; JAMES BLUNT; male vocalists; seen live; pop rock; soft rock; emo; alternative rock; folk; indie rock; UK; chillout; Mellow; Love; folk rock; easy listening; 00s; indie pop; soul; romantic; english; male vocalist; Pop-Rock; Officially Shit; beautiful; male; chill; relax; Acoustic Rock; piano; classic rock; favorites; female vocalists; singer songwriter; electronic; england,2039872,42415012,FALSE,0
7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,Miley Cyrus,United States,United States,rock; pop; miley-cyrus,pop; female vocalists; Disney; dance; guilty pleasure; Miley Cyrus; better than selena gomez; urban; pop rock; better than demi lovato; american; rock; better than ariana grande; teen pop; miley; hannah montana; electronic; rnb; female vocalist; Hip-Hop; Brutal Death Metal; sexy; seen live; female; country; better than Lady Gaga; better than taylor swift; <3; Better than Katy Perry; 00s; bitch; whore; better than madonna; all things annoying in the world put together into one stupid bitch; disney channel; better than beyonce; electropop; beautiful; shit; Love; Slut; disneycore; Soundtrack; catchy; diva; deathcore; better than radiohead; death metal; Guilty Pleasures; dance-pop; amazing; teen; Cyrus; hot; Crap; alternative; singer-songwriter; dance pop; country pop; the worst thing ever to happen to music; attention whore; epic; jonas brothers; the climb; grindcore; USA; Officially Shit; Demi Lovato; 7 things; better than michael jackson; better than cher,2024192,64095313,FALSE,0
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,The Game,United States,,rap; american; hip hop; soul and reggae,rap; Hip-Hop; Gangsta Rap; west coast; hip hop,2015445,29148734,FALSE,0
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,Lupe Fiasco,United States,United States,hip-hop; hip hop; pop rap; rapper; hip hop rnb and dance hall; abstract hip hop; conscious hip hop; political hip hop,Hip-Hop; rap; hip hop; underground hip-hop; chicago; seen live; Lupe Fiasco; american; chi-town; alternative rap; hiphop; alternative hip-hop; soul; Conscious Rap; Lupe; intelligent; alternative; 00s; Conscious Hip Hop; urban; chill; male vocalists; midwest rap; Illinois; rnb; Midwest; skater; underground; chillout; political; makes black people want to skate; Good Hip Hop; indie; alternative hip hop; conscious hip-hop; socially conscious,2011760,40441463,FALSE,0
1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,Akon,Senegal,Senegal; United States,pop; american; hip hop; electropop; dance-pop; pop rap; hip hop rnb and dance hall; dangerous; r&b; contemporary r&b; senegalese-american,Hip-Hop; rnb; rap; hip hop; pop; Akon; r&b; soul; male vocalists; american; dance; hiphop; seen live; r'n'b; urban; r and b; rhythm and blues; black music; Gangsta Rap; senegal; Officially Shit; reggae; konvict; USA; 00s; african; rock; Favorite; shit; senegalese; male vocalist; electronic; alternative; Black,1999310,24788767,FALSE,0
d262ea27-3ffe-40f7-b922-85c42d625e67,Pitbull,Pitbull,United States,Cuba; Spain; United States,hip hop; hiphop; electropop; eurodance; southern hip hop; dance-pop; pop rap; latin pop; latin; hip house; electro house; maltido; pitbull; global warming meltdown,Hip-Hop; rap; Reggaeton; hip hop; Crunk; dance; pop; Pitbull; latin; male vocalists; rnb; Dirty South; american; electronic; miami; spanish; seen live; party; cuban; House; dancehall; sexy; hiphop; reggae; club; 00s; southern rap; florida; rock; funk,1987688,33712665,FALSE,0
a670e05a-cea8-4b37-bce9-d82daf1a0fa4,Feist,Feist,Canada,Canada,electronic; folk; canadian; canada; canadien; indie; indie pop; chamber pop; rock and indie; singer/songwriter; art pop,female vocalists; indie; singer-songwriter; Canadian; indie pop; seen live; alternative; pop; folk; indie rock; female vocalist; Feist; canada; female; acoustic; chillout; Mellow; rock; indie folk; beautiful; chill; 00s; favorites; jazz; Lo-Fi; Love; arts and crafts; electronic; baroque pop; easy listening; soft; alternative rock; Favorite; lounge; downtempo; electronica; female vocals; singer songwriter,1966716,68418397,TRUE,0
f1b525b4-ddd0-4d39-85b2-d8fa26a7f279,Feist,Feist,,Canada,,female vocalists; indie; singer-songwriter; Canadian; indie pop; seen live; alternative; pop; folk; indie rock; female vocalist; Feist; canada; female; acoustic; chillout; Mellow; rock; indie folk; beautiful; chill; 00s; favorites; jazz; Lo-Fi; Love; arts and crafts; electronic; baroque pop; easy listening; soft; alternative rock; Favorite; lounge; downtempo; electronica; female vocals; singer songwriter,1966716,68418397,TRUE,0
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,Kylie Minogue,Australia,Australia,electronic; pop; house; death metal; australian; soul; synth-pop; electropop; eurodance; dance-pop; hi-nrg; europop; chamber pop; neighbours; australia; pop and chart; nu disco,pop; dance; female vocalists; australian; electronic; Disco; 80s; Kylie Minogue; seen live; female; 90s; sexy; 00s; electropop; kylie; electronica; diva; australia; dance-pop; female vocalist; rock; House; synthpop; dance pop; electro; gay; Europop; Aussie; alternative; queen of pop; Love; eurodance; Gay Icon; beautiful; legend; indie; Guilty Pleasures,1951310,69598187,FALSE,0
0638ba22-040f-438d-83a5-9b670c4adaf5,Ludacris,Ludacris,United States,Georgia; United States,rap; american; hip-hop; hip hop; southern hip hop; pop rap; dirty south; hip hop rnb and dance hall; trap rap,rap; Hip-Hop; Dirty South; hip hop; Ludacris; seen live; southern rap; hiphop; atlanta; rnb; american; Gangsta Rap; luda; Crunk; rock; alternative; pop; ATL; georgia; southern hip-hop; soul; urban; DTP; male vocalists; USA; def jam; 00s; disturbing tha peace; hardcore rap,1935692,20015486,FALSE,0
34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,Fatboy Slim,United Kingdom,United Kingdom,trip-hop; electronic; big beat; dance; british; uk; britannique; english; trip hop; 1998; classic pop and rock,electronic; big beat; dance; House; electronica; seen live; alternative; british; techno; breakbeat; rock; fatboy slim; electro; 90s; trip-hop; funk; pop; chillout; UK; dj; Hip-Hop; trance; club; Funky Breaks; breaks; bigbeat; indie; alternative rock; funky; 00s,1932588,33331120,FALSE,0
33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,Ellie Goulding,United Kingdom,United Kingdom,synthpop; pop; drum and bass; electropop; chamber pop; film soundtrack; a filk artist,female vocalists; electronic; british; indie; indie pop; pop; seen live; singer-songwriter; electropop; synthpop; alternative; folktronica; ellie goulding; female vocalist; dance; folk; chillout; chill; UK; Skitz0rz; uitluisteren artist; holloween skitz0rz; electronica; world; 3; World Music; sunflower; fav888; my dance room; female; britpop; 00s; dream pop; english; electro; acoustic; dubstep; england; welsh; rock; indietronica; synth pop; romantic; Electro Pop,1924069,82384090,FALSE,0
d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,Dido,United Kingdom,United Kingdom,downtempo; synthpop; pop; uk; singer; electropop; dance-pop; trip hop; united kingdom; classic pop and rock,pop; female vocalists; singer-songwriter; chillout; alternative; british; dido; female; rock; indie; female vocalist; trip-hop; britpop; seen live; easy listening; Mellow; electronic; ambient; chill; UK; soft; soul; english; alternative rock; folk; pop rock; 90s; 00s; favorites; relax; trip hop; downtempo; indie pop; relaxing; soft rock; acoustic; female vocal; dance; electronica; jazz; england; female vocals,1918740,37263646,FALSE,0
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,Nelly,United States,United States,rap; hip-hop; hip hop; rnb; southern hip hop; pop rap; hip hop rnb and dance hall; contemporary r&b,Hip-Hop; rap; rnb; hip hop; Nelly; pop; american; hiphop; Dirty South; seen live; male vocalists; soul; urban; r&b; rock; southern rap; pop rap; st louis; 00s; r and b; dance; alternative; punk; reggae; Missouri; emo; Gangsta Rap; Officially Shit; Midwest; USA; r'n'b,1907134,17454627,FALSE,0
daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,Timbaland,United States,,pop; hip hop; electropop; dance-pop; pop rock; pop rap; hip hop rnb and dance hall; contemporary r&b,Hip-Hop; rnb; rap; pop; hip hop,1896126,29844393,FALSE,0
b7539c32-53e7-4908-bda3-81449c367da6,Lana Del Rey,Lana Del Rey,United States,United States,electronic; pop; remix; alternative; indie pop; trip hop; sadcore; pop. alternative; next; indie/dream-pop,female vocalists; indie; indie pop; pop; alternative; american; dream pop; seen live; trip-hop; singer-songwriter; cult; sadcore; legend; Lana Del Rey; chamber pop; baroque pop; female vocalist; alternative pop; Retro; art pop; chillout; soul; USA; sexy; new york; rock; hollywood sadcore; indie rock; female; trip hop; jazz; 10s; folk; lana; electronic; blues; 2010s; vintage; alternative rock; overrated; retro pop; beautiful; melancholic; dark pop; Hollywood Pop; chill; diva; sad; americana,1881065,217157209,FALSE,0
6de0f914-3e60-4418-be3b-42e0feb6eb4d,Jason Derulo,Jason Derülo,United States,Haiti; United States,rock; pop; dance; electropop; dance-pop; r&b; contemporary r&b,rnb; pop; male vocalists; urban; Jason Derulo; Hip-Hop; r&b; american; dance; soul; hip hop; seen live; electronic; jason; dance-pop; justin bieber; Partymusic; rap; singer-songwriter; United States; sexy; USA; House; male vocalist; 00s; english; 2010s; <3; florida; autotune; electropop; rock; favorites; acoustic; smooth; dance pop; shit; miami; male vocals; 2000s; 10s; i; r'n'b; All; Akon; party song; black music; Haitian; Modern hip-hop; in my Head; camryn; jason derulo watcha say,1872933,27564385,FALSE,0
